playerID,firstName,lastName,pos,birthYear,birthMon,birthDay,birthCountry,birthState,birthCity
rypieri01,Rick,Rypien,C,1984.0,5.0,16.0,Canada,AB,Coleman
ryznaja01,Jason,Ryznar,L,1983.0,2.0,19.0,USA,AK,Anchorage
saadbr01,Brandon,Saad,L,1992.0,10.0,27.0,USA,PA,Pittsburgh
saarisi01,Simo,Saarinen,D,1963.0,2.0,14.0,Finland,,Helsinki
sabolsh01,Shaun,Sabol,D,1966.0,7.0,13.0,USA,ND,Fargo
sabouda01,Dany,Sabourin,G,1980.0,9.0,2.0,Canada,QC,Val d'Or
sabouke01,Ken,Sabourin,D,1966.0,4.0,28.0,Canada,ON,Scarborough
saccoda01,David,Sacco,C,1970.0,7.0,31.0,USA,MA,Malden
saccojo01,Joe,Sacco,R,1969.0,2.0,4.0,USA,MA,Medford
safroki01,Kirill,Safronov,D,1981.0,2.0,26.0,Russia,,Lenningrad
saganro01,Rocky,Saganiuk,R,1957.0,10.0,15.0,Canada,AB,Myrnam
sakicjo01,Joe,Sakic,C,1969.0,7.0,7.0,Canada,BC,Burnaby
salakal01,Alexander,Salak,G,1987.0,1.0,5.0,Czech Republic,,Strakonice
salcibr01,Brian,Salcido,D,1985.0,4.0,14.0,USA,CA,Hermosa Beach
saleiru01,Ruslan,Salei,D,1974.0,11.0,2.0,Belarus,,Minsk
salmean01,Anssi,Salmela,D,1984.0,8.0,13.0,Finland,,Nokia
salmeto01,Tony,Salmelainen,L,1981.0,8.0,8.0,Finland,,Espoo
salmibo01,Borje,Salming,D,1951.0,4.0,17.0,Sweden,,Kiruna
saloman01,Andreas,Salomonsson,L,1973.0,12.0,19.0,Sweden,,Ornskoldsvik
salommi01,Miikka,Salomaki,R,1993.0,3.0,9.0,Finland,,Raahe
salosa01,Sami,Salo,D,1974.0,9.0,2.0,Finland,,Turku
saloto01,Tommy,Salo,G,1971.0,2.0,1.0,Sweden,,Surahammar
salvabr01,Bryce,Salvador,D,1976.0,2.0,11.0,Canada,MB,Brandon
sampsga01,Gary,Sampson,L,1959.0,8.0,24.0,Canada,ON,Atikokan
samsoje01,Jerome,Samson,R,1987.0,9.0,4.0,Canada,QC,Greenfield Park
samsose01,Sergei,Samsonov,L,1978.0,10.0,27.0,Russia,,Moscow
samuehe01,Henrik,Samuelsson,C/R,1994.0,2.0,7.0,USA,PA,Pittsburgh
samuekj01,Kjell,Samuelsson,D,1958.0,10.0,18.0,Sweden,,Tyngsryd
samuema01,Martin,Samuelsson,R,1982.0,1.0,25.0,Sweden,,Upplands-Vasby
samuemi01,Mikael,Samuelsson,R,1976.0,12.0,23.0,Sweden,,Mariefred
samueph01,Philip,Samuelsson,D,1991.0,7.0,26.0,Sweden,,Leksand
samueul01,Ulf,Samuelsson,D,1964.0,3.0,26.0,Sweden,,Fagersta
sandege01,Geoff,Sanderson,L,1972.0,2.0,1.0,Canada,NT,Hay River
sandesc01,Scott,Sandelin,D,1964.0,8.0,8.0,USA,MN,Hibbing
sandlji01,Jim,Sandlak,R,1966.0,12.0,12.0,Canada,ON,Kitchener
sandsmi01,Mike,Sands,G,1963.0,4.0,6.0,Canada,ON,Sudbury
sandsto01,Tomas,Sandstrom,R,1964.0,9.0,4.0,Finland,,Jakobstad
sandwte01,Terran,Sandwith,D,1972.0,4.0,17.0,Canada,AB,Edmonton
sanfocu01,Curtis,Sanford,G,1979.0,10.0,5.0,Canada,ON,Owen Sound
sanfoza01,Zachary,Sanford,L,1994.0,11.0,9.0,USA,MA,Salem
sangubo01,Bobby,Sanguinetti,D,1988.0,2.0,29.0,USA,NJ,Trenton
sanhetr01,Travis,Sanheim,D,1996.0,3.0,29.0,Canada,MB,Elkhorn
sanipev01,Everett,Sanipass,L,1968.0,2.0,13.0,Canada,NB,Big Cove
santato01,Tommi,Santala,C,1979.0,6.0,27.0,Finland,,Helsinki
santist01,Steven,Santini,D,1995.0,3.0,7.0,USA,NY,Machopac
santomi01,Mike,Santorelli,C,1985.0,12.0,14.0,Canada,BC,Vancouver
sapryol01,Oleg,Saprykin,L,1981.0,2.0,12.0,Russia,,Moscow
sarauyv01,Yves,Sarault,L,1972.0,12.0,23.0,Canada,QC,Valleyfield
sargega01,Gary,Sargent,D,1954.0,2.0,8.0,USA,MN,Red Lake
saricco01,Cory,Sarich,D,1978.0,8.0,16.0,Canada,SK,Saskatoon
sarjege01,Geoff,Sarjeant,G,1969.0,11.0,30.0,Canada,ON,Orillia
sarnope01,Peter,Sarno,C,1979.0,7.0,26.0,Canada,ON,Toronto
sarosju01,Juuse,Saros,G,1995.0,4.0,19.0,Finland,,Firssa
sassegr01,Grant,Sasser,C,1964.0,2.0,13.0,USA,OR,Portland
satanmi01,Miroslav,Satan,L,1974.0,10.0,22.0,Slovakia,,Topolcany
saterha01,Harri,Sateri,G,1989.0,12.0,29.0,Finland,,Toijala
sauerku01,Kurt,Sauer,D,1981.0,1.0,16.0,USA,MN,Sartell
sauermi01,Michael,Sauer,D,1987.0,8.0,7.0,USA,MN,St. Cloud
saundbe01,Bernie,Saunders,L,1956.0,6.0,21.0,Canada,QC,Montreal
saundda01,David,Saunders,L,1966.0,5.0,20.0,Canada,ON,Ottawa
sautnas01,Ashton,Sautner,D,1994.0,5.0,27.0,Canada,MB,Flin Flon
sauvebo01,Bob,Sauve,G,1955.0,6.0,17.0,Canada,QC,Ste. Genevieve
sauveje01,Jean-Francois,Sauve,C,1960.0,1.0,23.0,Canada,QC,St. Genevieve
sauvema01,Max,Sauve,C,1990.0,1.0,30.0,France,,Tours
sauveph01,Philippe,Sauve,G,1980.0,2.0,27.0,USA,NY,Buffalo
sauveya01,Yann,Sauve,D,1990.0,2.0,18.0,Canada,QC,Montreal
savagan01,Andre,Savage,C,1975.0,5.0,27.0,Canada,ON,Ottawa
savagbr01,Brian,Savage,L,1971.0,2.0,24.0,Canada,ON,Sudbury
savagjo01,Joel,Savage,R,1969.0,12.0,25.0,Canada,BC,Surrey
savagre01,Reggie,Savage,R,1970.0,5.0,1.0,Canada,QC,Montreal
savaran01,Andre,Savard,C,1953.0,2.0,9.0,Canada,QC,Temiscamingue
savarda01,David,Savard,D,1990.0,10.0,22.0,Canada,QC,Saint-Hyacinthe
savarde01,Denis,Savard,C,1961.0,2.0,4.0,Canada,QC,Pointe Gatineau
savarma01,Marc,Savard,C,1977.0,7.0,17.0,Canada,ON,Ottawa
savarse01,Serge,Savard,D,1946.0,1.0,22.0,Canada,QC,Montreal
savoiry01,Ryan,Savoia,C,1973.0,5.0,6.0,Canada,ON,Thorold
sawadra01,Raymond,Sawada,R,1985.0,2.0,19.0,Canada,BC,Richmond
sawyeke01,Kevin,Sawyer,L,1974.0,2.0,21.0,Canada,BC,Christina Lake
sbisalu01,Luca,Sbisa,D,1990.0,1.0,30.0,Italy,,Ozieri
scandma01,Marco,Scandella,D,1990.0,2.0,23.0,Canada,QC,Montreal
scatcda01,Dave,Scatchard,C,1976.0,2.0,20.0,Canada,AB,Hinton
scevico01,Colton,Sceviour,C,1989.0,4.0,20.0,Canada,AB,Red Deer
scevida01,Darin,Sceviour,R,1965.0,11.0,30.0,Canada,AB,Lacombe
schaeno01,Nolan,Schaefer,G,1980.0,1.0,15.0,Canada,SK,Regina
schaepe01,Peter,Schaefer,L,1977.0,7.0,12.0,Canada,SK,Regina
schafpa01,Paxton,Schafer,G,1976.0,2.0,26.0,Canada,AB,Medicine Hat
schalti01,Tim,Schaller,L,1990.0,11.0,16.0,USA,NH,Merrimack
schamke01,Kevin,Schamehorn,R,1956.0,7.0,28.0,Canada,BC,Victoria
schaspe01,Petr,Schastlivy,L,1979.0,4.0,18.0,Russia,,Vikhorevka
scheima01,Mark,Scheifele,C,1993.0,3.0,15.0,Canada,ON,Kitchener
schenbr01,Brayden,Schenn,C,1991.0,8.0,22.0,Canada,SK,Saskatoon
schenlu01,Luke,Schenn,D,1989.0,11.0,2.0,Canada,SK,Saskatoon
scherni01,Nikita,Scherbak,R,1995.0,12.0,30.0,Russian Federation,,Moscow
schilca01,Cameron,Schilling,D,1988.0,10.0,7.0,USA,IN,Carmel
schlebr01,Brad,Schlegel,D,1968.0,7.0,22.0,Canada,ON,Kitchener
schleda01,Dave,Schlemko,D,1987.0,5.0,7.0,Canada,AB,Edmonton
schlian01,Andy,Schliebener,D,1962.0,8.0,16.0,Canada,ON,Ottawa
schmabo01,Bobby,Schmautz,R,1945.0,3.0,28.0,Canada,SK,Saskatoon
schmajo01,Jordan,Schmaltz,D,1993.0,10.0,8.0,USA,WI,Madison
schmani01,Nick,Schmaltz,C,1996.0,2.0,23.0,USA,WI,Madison
schmich01,Chris,Schmidt,C,1976.0,3.0,1.0,Canada,AB,Beaver Lodge
schmina01,Nate,Schmidt,D,1991.0,7.0,16.0,USA,MN,St. Cloud
schmino01,Norm,Schmidt,D,1963.0,1.0,24.0,Canada,ON,Sault Ste. Marie
schnaro01,Robert,Schnabel,D,1978.0,11.0,10.0,Czech Republic,,Prague
schnean01,Andy,Schneider,L,1972.0,3.0,29.0,Canada,AB,Edmonton
schneco01,Cory,Schneider,G,1986.0,3.0,18.0,USA,MA,Marblehead
schneco02,Cole,Schneider,L,1990.0,8.0,26.0,USA,NY,Williamsville
schnema01,Mathieu,Schneider,D,1969.0,6.0,12.0,USA,NY,New York
schoeji01,Jim,Schoenfeld,D,1952.0,9.0,4.0,Canada,ON,Galt
schofdw01,Dwight,Schofield,D,1956.0,3.0,25.0,USA,MA,Lynn
schrero01,Rob,Schremp,C,1986.0,7.0,1.0,USA,NY,Syracuse
schrewa01,Wally,Schreiber,R,1962.0,4.0,15.0,Canada,AB,Edmonton
schrojo01,Jordan,Schroeder,C,1990.0,9.0,29.0,USA,MN,Lakeville
schubch01,Christoph,Schubert,D,1982.0,2.0,5.0,Germany,,Munich
schulje01,Jesse,Schultz,R,1982.0,9.0,28.0,Canada,SK,Strasbourg
schulje02,Jeff,Schultz,D,1986.0,2.0,25.0,Canada,AB,Calgary
schulju01,Justin,Schultz,D,1990.0,7.0,6.0,Canada,BC,Kelowna
schulni01,Nick,Schultz,D,1982.0,8.0,25.0,Canada,SK,Strasbourg
schulpa01,Paxton,Schulte,L,1972.0,7.0,16.0,Canada,AB,Onoway
schulra01,Ray,Schultz,D,1976.0,11.0,14.0,Canada,AB,Edmonton
schutro01,Rod,Schutt,L,1956.0,10.0,13.0,Canada,ON,Bancroft
schwaco01,Corey,Schwab,G,1970.0,11.0,4.0,Canada,SK,North Battleford
schwaja01,Jaden,Schwartz,C,1992.0,6.0,25.0,Canada,SK,Melfort
schwama01,Marek,Schwarz,G,1986.0,4.0,1.0,Czech Republic,,Mlada Boleslav
scisssc01,Scott,Scissons,C,1971.0,10.0,29.0,Canada,SK,Saskatoon
scottjo01,John,Scott,D,1982.0,9.0,26.0,Canada,ON,St. Catharines
scottri01,Richard,Scott,L,1978.0,8.0,1.0,Canada,ON,Orillia
scottro01,Ron,Scott,G,1960.0,7.0,21.0,Canada,ON,Guelph
scotttr01,Travis,Scott,G,1975.0,9.0,14.0,Canada,ON,Kanata
scovida01,Darrel,Scoville,D,1975.0,10.0,13.0,Canada,SK,Swift Current
scremcl01,Claudio,Scremin,D,1968.0,5.0,28.0,Canada,BC,Burnaby
scrivbe01,Ben,Scrivens,G,1986.0,9.0,11.0,Canada,AB,Spruce Grove
scrutho01,Howard,Scruton,D,1962.0,10.0,6.0,Canada,ON,Toronto
scudero01,Rob,Scuderi,D,1978.0,12.0,30.0,USA,NY,Syosset
seabrbr01,Brent,Seabrook,D,1985.0,4.0,20.0,Canada,BC,Delta
seabrgl01,Glen,Seabrooke,C,1967.0,9.0,11.0,Canada,ON,Peterborough
secoral01,Al,Secord,L,1958.0,3.0,3.0,Canada,ON,Sudbury
sedinda01,Daniel,Sedin,L,1980.0,9.0,26.0,Sweden,,Ornskoldsvik
sedinhe01,Henrik,Sedin,C,1980.0,9.0,26.0,Sweden,,Ornskoldsvik
sedlalu01,Lukas,Sedlak,C,1993.0,2.0,25.0,Czech Republic,,Ceske Budejovice
sedlbro01,Ron,Sedlbauer,L,1954.0,10.0,22.0,Canada,ON,Burlington
seeleni01,Nick,Seeler,D,1993.0,6.0,3.0,USA,MN,Eden Prairie
seftest01,Steve,Seftel,L,1968.0,5.0,14.0,Canada,ON,Kitchener
segalbr01,Brandon,Segal,R,1983.0,7.0,12.0,Canada,BC,North Delta
seguist01,Steve,Seguin,R,1964.0,4.0,10.0,Canada,ON,Cornwall
seguity01,Tyler,Seguin,C,1992.0,1.0,31.0,Canada,ON,Brampton
seidede01,Dennis,Seidenberg,D,1981.0,7.0,18.0,Germany,,Villingen
seiliri01,Ric,Seiling,R,1957.0,12.0,15.0,Canada,ON,Elmira
sejbaji01,Jiri,Sejba,L,1962.0,7.0,22.0,Czech Republic,,Pardubice
sejnape01,Peter,Sejna,L,1979.0,10.0,5.0,Slovakia,,Liptovsky Mikulas
sekacji01,Jiri,Sekac,L,1992.0,6.0,10.0,Czech Republic,,Kladno
sekeran01,Andrej,Sekera,D,1986.0,6.0,8.0,Slovakia,,Bojnice
sekerlu01,Lubomir,Sekeras,D,1968.0,11.0,18.0,Czech Republic,,Trencin
selante01,Teemu,Selanne,R,1970.0,7.0,3.0,Finland,,Helsinki
selival01,Alex,Selivanov,R,1971.0,3.0,23.0,Russia,,Moscow
sellalu01,Luke,Sellars,D,1981.0,5.0,21.0,Canada,ON,Toronto
selleer01,Eric,Selleck,L,1987.0,10.0,20.0,Canada,ON,Brockville
selmsse01,Sean,Selmser,L,1974.0,11.0,10.0,Canada,AB,Calgary
semakal01,Alexander,Semak,C,1966.0,2.0,11.0,Russia,,Ufa
semchbr01,Brandy,Semchuk,R,1971.0,9.0,22.0,Canada,AB,Calgary
semenal01,Alexei,Semenov,D,1981.0,4.0,10.0,Russia,,Murmansk
semenan01,Anatoli,Semenov,C,1962.0,3.0,5.0,USSR,,Moscow
semenda01,Dave,Semenko,L,1957.0,7.0,12.0,Canada,MB,Winnipeg
seminal01,Alexander,Semin,L,1984.0,3.0,3.0,Russia,,Krasjonarsk
seppajy01,Jyrki,Seppa,D,1961.0,11.0,14.0,Finland,,Tampere
sergami01,Mikhail,Sergachev,D,1998.0,6.0,25.0,Russian Federation,,Nizhnekamsk
serowje01,Jeff,Serowik,D,1967.0,1.0,10.0,USA,NH,Manchester
servige01,George,Servinis,L,1962.0,4.0,29.0,Canada,ON,Tporonto
sestiti01,Tim,Sestito,L,1984.0,8.0,28.0,USA,NY,Rome
sestito01,Tom,Sestito,L,1987.0,9.0,28.0,USA,NY,Utica
setogde01,Devin,Setoguchi,R,1987.0,1.0,1.0,Canada,AB,Taber
sevcija01,Jaroslav,Sevcik,L,1965.0,5.0,15.0,Czech Republic,,Brno
severbr01,Brent,Severyn,D,1966.0,2.0,22.0,Canada,AB,Vegreville
severca01,Cam,Severson,L,1978.0,1.0,15.0,Canada,SK,Canora
severda01,Damon,Severson,D,1994.0,8.0,7.0,Canada,SK,Melville
sevigpi01,Pierre,Sevigny,L,1971.0,9.0,8.0,Canada,QC,Trois-Rivieres
sevigri01,Richard,Sevigny,G,1957.0,4.0,11.0,Canada,QC,Montreal
sextobe01,Ben,Sexton,C,1991.0,6.0,6.0,Canada,ON,Ottawa
sextoda01,Dan,Sexton,R,1987.0,4.0,29.0,USA,MN,Apple Valley
sgarbmi01,Michael,Sgarbossa,C,1992.0,7.0,25.0,Canada,ON,Campbellville
shafrko01,Konstantin,Shafranov,R,1968.0,9.0,11.0,Kazakhstan,,Ust-Kamenogorsk
shaldye01,Yevgeny,Shaldybin,D,1975.0,7.0,29.0,Russia,,Novosibirsk
shanabr01,Brendan,Shanahan,L,1969.0,1.0,23.0,Canada,ON,Mimico
shandda01,Dave,Shand,D,1956.0,8.0,11.0,Canada,AB,Cold Lake
shankda01,Daniel,Shank,R,1967.0,5.0,12.0,Canada,QC,Montreal
shannda01,Darrin,Shannon,L,1969.0,12.0,8.0,Canada,ON,Barrie
shannda02,Darryl,Shannon,D,1968.0,6.0,21.0,Canada,ON,Barrie
shannry01,Ryan,Shannon,R,1983.0,3.0,2.0,USA,CT,Darien
shantje01,Jeff,Shantz,C,1973.0,10.0,10.0,Canada,AB,Duchess
shariva01,Vadim,Sharifijanov,R,1975.0,12.0,23.0,Russia,,Ufa
sharpgl01,Glen,Sharpley,C,1956.0,9.0,6.0,Canada,ON,York
sharpje01,Jeff,Sharples,D,1967.0,7.0,28.0,Canada,BC,Terrace
sharpma01,MacGregor,Sharp,C,1985.0,10.0,1.0,Canada,AB,Red Deer
sharppa01,Patrick,Sharp,C,1981.0,12.0,27.0,Canada,ON,Thunder Bay
sharpsc01,Scott,Sharples,G,1968.0,3.0,1.0,Canada,AB,Calgary
shattke01,Kevin,Shattenkirk,D,1989.0,1.0,29.0,USA,NY,New Rochelle
shaunsc01,Scott,Shaunessy,D,1964.0,1.0,22.0,USA,RI,Newport
shawan01,Andrew,Shaw,C,1991.0,7.0,20.0,Canada,ON,Belleville
shawbr01,Brad,Shaw,D,1964.0,4.0,28.0,Canada,ON,Cambridge
shawda01,David,Shaw,D,1964.0,5.0,25.0,Canada,ON,St. Thomas
shawlo01,Logan,Shaw,R,1991.0,10.0,5.0,Canada,NS,Glace Bay
sheahri01,Riley,Sheahan,C,1991.0,12.0,7.0,Canada,ON,St. Catharines
shearco01,Conor,Sheary,L,1992.0,6.0,8.0,USA,MA,Winchester
shearro01,Rob,Shearer,C,1976.0,10.0,19.0,Canada,ON,Kitchener
shedddo01,Doug,Shedden,C,1961.0,4.0,29.0,Canada,ON,Wallaceburg
sheehbo01,Bobby,Sheehan,C,1949.0,1.0,11.0,USA,MA,Weymouth
sheehne01,Neil,Sheehy,D,1960.0,2.0,9.0,Canada,ON,Fort Frances
shelljo01,Jody,Shelley,L,1976.0,2.0,7.0,Canada,MB,Thompson
sheppgr01,Gregg,Sheppard,C,1949.0,4.0,23.0,Canada,SK,North Battleford
sheppja01,James,Sheppard,C,1988.0,4.0,25.0,Canada,NS,Halifax
sheppra01,Ray,Sheppard,R,1966.0,5.0,27.0,Canada,ON,Petawawa
shervgo01,Gord,Sherven,C,1963.0,8.0,21.0,Canada,SK,Weyburn
shevaje01,Jeff,Shevalier,L,1974.0,3.0,14.0,Canada,ON,Mississauga
shielst01,Steve,Shields,G,1972.0,7.0,19.0,Canada,ON,Toronto
shinkhu01,Hunter,Shinkaruk,C,1994.0,10.0,13.0,Canada,AN,Calgary
shinnbr01,Brendan,Shinnimin,C,1991.0,1.0,7.0,Canada,MB,East Saint Paul
shipava01,Vadim,Shipachyov,L,1987.0,3.0,12.0,USSR,,Cherepovets
shirose01,Sergei,Shirokov,L,1986.0,3.0,10.0,Russia,,Moscow
shishti01,Timofei,Shishkanov,L,1983.0,6.0,10.0,Russia,,Moscow
shmyrpa01,Paul,Shmyr,D,1946.0,1.0,28.0,Canada,SK,Cudworth
shoebbr01,Bruce,Shoebottom,D,1965.0,8.0,20.0,Canada,ON,Mississauga
shorede01,Devin,Shore,C,1994.0,7.0,19.0,Canada,ON,Ajax
shoredr01,Drew,Shore,C,1991.0,1.0,29.0,USA,CO,Denver
shoreni01,Nick,Shore,C,1992.0,9.0,26.0,USA,CO,Denver
shtalmi01,Mikhail,Shtalenkov,G,1965.0,10.0,20.0,Russia,,Moscow
shuchga01,Gary,Shuchuk,R,1967.0,2.0,17.0,Canada,AB,Edmonton
shudrro01,Ron,Shudra,D,1967.0,11.0,28.0,Canada,MB,Winnipeg
shuggju01,Justin,Shugg,L,1991.0,12.0,24.0,Canada,ON,Niagara Falls
shulmri01,Richard,Shulmistra,G,1971.0,4.0,1.0,Canada,ON,Sudbury
shuttst01,Steve,Shutt,L,1952.0,7.0,1.0,Canada,ON,Toronto
shvidde01,Denis,Shvidki,R,1980.0,11.0,21.0,Ukraine,,Kharkov
sidorpe01,Peter,Sidorkiewicz,G,1963.0,6.0,29.0,Poland,,Dabrown Bialostocka
sielopa01,Patrick,Sieloff,D,1994.0,5.0,15.0,USA,MI,Ann Arbor
siemedu01,Duncan,Siemens,D,1993.0,9.0,7.0,Canada,AB,Edmonton
siferja01,Jaime,Sifers,D,1983.0,1.0,18.0,USA,CT,Stratford
sigaljo01,Jordan,Sigalet,G,1981.0,2.0,19.0,Canada,BC,New Westminster
sigaljo02,Jonathan,Sigalet,D,1986.0,2.0,12.0,Canada,BC,Vancouver
siklemi01,Mike,Siklenka,R,1979.0,12.0,18.0,Canada,SK,Meadow Lake
sikurdy01,Dylan,Sikura,C,1995.0,7.0,1.0,Canada,ON,Aurora
silfvja01,Jakob,Silfverberg,L,1990.0,10.0,13.0,Sweden,,Gavle
silkda01,Dave,Silk,R,1958.0,1.0,1.0,USA,MA,Scituate
sillimi01,Mike,Sillinger,C,1971.0,6.0,29.0,Canada,SK,Regina
sillza01,Zach,Sill,C,1988.0,5.0,24.0,Canada,NS,Truro
siltami01,Mike,Siltala,C,1963.0,8.0,5.0,Canada,ON,Toronto
siltari01,Risto,Siltanen,D,1958.0,10.0,31.0,Finland,,Tampere
simarma01,Martin,Simard,R,1966.0,6.0,25.0,Canada,QC,Montreal
simicro01,Roman,Simicek,C,1971.0,11.0,4.0,Czech Republic,,Ostrava
simjo01,Jon,Sim,L,1977.0,9.0,29.0,Canada,NS,New Glasgow
simmech01,Charlie,Simmer,L,1954.0,3.0,20.0,Canada,ON,Terrace Bay
simmowa01,Wayne,Simmonds,R,1988.0,8.0,26.0,Canada,ON,Scarborough
simonbe01,Ben,Simon,C,1978.0,6.0,14.0,USA,OH,Shaker Heights
simonch01,Chris,Simon,L,1972.0,1.0,30.0,Canada,ON,Wawa
simondo01,Dominik,Simon,C,1994.0,8.0,8.0,Czech Republic,,Praha
simonfr01,Frank,Simonetti,D,1962.0,9.0,11.0,USA,MA,Melrose
simonja01,Jason,Simon,L,1969.0,3.0,21.0,Canada,ON,Sarnia
simonto01,Todd,Simon,C,1972.0,4.0,21.0,Canada,ON,Toronto
simpsbo01,Bobby,Simpson,L,1956.0,11.0,17.0,Canada,QC,Caughnawaga
simpscr01,Craig,Simpson,L,1967.0,2.0,15.0,Canada,ON,London
simpsdi01,Dillon,Simpson,D,1993.0,2.0,10.0,Canada,AB,Edmonton
simpske01,Kent,Simpson,G,1992.0,3.0,26.0,Canada,AB,Edmonton
simpsre01,Reid,Simpson,L,1969.0,5.0,21.0,Canada,MB,Flin Flon
simpsto01,Todd,Simpson,D,1973.0,5.0,28.0,Canada,BC,North Vancouver
simsal01,Al,Sims,D,1953.0,4.0,18.0,Canada,ON,Toronto
simssh01,Shane,Sims,D,1988.0,4.0,30.0,USA,NY,East Amherst
simtr01,Trevor,Sim,R,1970.0,6.0,9.0,Canada,AB,Calgary
sinisil01,Ilkka,Sinisalo,R,1958.0,7.0,10.0,Finland,,Valkeakoski
sirenvi01,Ville,Siren,D,1964.0,2.0,11.0,Finland,,Tampere
sislomi01,Mike,Sislo,R,1988.0,1.0,20.0,USA,WI,Superior
sissoco01,Colton,Sissons,C,1993.0,11.0,5.0,Canada,BC,North Vancouver
sittlda01,Darryl,Sittler,C,1950.0,9.0,18.0,Canada,ON,Kitchener
sivekmi01,Michal,Sivek,C,1981.0,1.0,21.0,Czech Republic,,Nachod
sjodito01,Tommy,Sjodin,D,1965.0,8.0,13.0,Sweden,,Sundsvall
sjostfr01,Fredrik,Sjostrom,R,1983.0,5.0,6.0,Sweden,,Fargelanda
skaldja01,Jarrod,Skalde,C,1971.0,2.0,26.0,Canada,ON,Niagara Falls
skapsma01,Mackenzie,Skapski,G,1994.0,6.0,15.0,Canada,BC,Abbotsford
skardra01,Randy,Skarda,D,1968.0,5.0,5.0,USA,MN,West St. Paul
skidmpa01,Paul,Skidmore,G,1956.0,7.0,22.0,USA,NY,Smithtown
skillja01,Jack,Skille,R,1987.0,5.0,19.0,USA,WI,Madison
skinnbr01,Brett,Skinner,D,1983.0,6.0,28.0,Canada,MB,Brandon
skinnje01,Jeff,Skinner,R,1992.0,5.0,16.0,Canada,ON,Toronto
skjeibr01,Brady,Skjei,D,1994.0,3.0,26.0,USA,MN,Lakeville
skolnwa01,Wade,Skolney,D,1981.0,6.0,24.0,Canada,SK,Wynyard
skopian01,Andrei,Skopintsev,D,1971.0,9.0,28.0,Russia,,Moscow
skorowa01,Warren,Skorodenski,G,1960.0,3.0,22.0,Canada,MB,Winnipeg
skoulma01,Martin,Skoula,D,1979.0,10.0,28.0,Czech Republic,,Litomerice
skraska01,Karlis,Skrastins,D,1974.0,7.0,9.0,Latvia,,Riga
skrbepa01,Pavel,Skrbek,D,1978.0,8.0,9.0,Czech Republic,,Kladno
skrikpe01,Petri,Skriko,L,1962.0,3.0,13.0,Finland,,Laapeenranta
skrlaro01,Rob,Skrlac,R,1976.0,6.0,10.0,Canada,BC,Port McNeill
skrudbr01,Brian,Skrudland,C,1963.0,7.0,31.0,Canada,AB,Peace River
skudrpe01,Peter,Skudra,G,1973.0,4.0,24.0,Latvia,,Riga
slanejo01,John,Slaney,D,1972.0,2.0,7.0,Canada,NL,St. John's
slateji01,Jim,Slater,C,1982.0,12.0,9.0,USA,MI,Petoskey
slavija01,Jaccob,Slavin,D,1994.0,5.0,1.0,USA,CO,Denver
slegrji01,Jiri,Slegr,D,1971.0,5.0,30.0,Czech Republic,,Jihlava
sleiglo01,Louis,Sleigher,R,1958.0,10.0,23.0,Canada,QC,Nouvelle
slepyan01,Anton,Slepyshev,L,1994.0,5.0,13.0,Russian Federation,,Penza
sloanbl01,Blake,Sloan,R,1975.0,7.0,27.0,USA,IL,Park Ridge
sloanda01,David,Sloane,D,1985.0,4.0,6.0,USA,PA,Ambler
sloanty01,Tyler,Sloan,D,1981.0,3.0,15.0,Canada,AB,Calgary
smabyma01,Matt,Smaby,D,1984.0,10.0,14.0,USA,MN,Minneapolis
smaildo01,Doug,Smail,L,1957.0,9.0,2.0,Canada,SK,Moose Jaw
smehlri01,Richard,Smehlik,D,1970.0,1.0,23.0,Czech Republic,,Ostrava
smidla01,Ladislav,Smid,D,1986.0,2.0,1.0,Czech Republic,,Frydlant
smirnal01,Alexei,Smirnov,C,1982.0,1.0,28.0,Russia,,Tver
smithal02,Al,Smith,G,1945.0,11.0,10.0,Canada,ON,Toronto
smithba01,Barry,Smith,C,1955.0,4.0,25.0,Canada,BC,Surrey
smithbe01,Ben,Smith,R,1988.0,7.0,11.0,USA,NC,Winston-Salem
smithbi01,Billy,Smith,G,1950.0,12.0,12.0,Canada,ON,Perth
smithbo01,Bobby,Smith,C,1958.0,2.0,12.0,Canada,NS,North Sydney
smithbr03,Brad,Smith,R,1958.0,4.0,13.0,Canada,ON,Windsor
smithbr04,Brandon,Smith,D,1973.0,2.0,25.0,Canada,BC,Hazelton
smithbr05,Brendan,Smith,D,1989.0,2.0,8.0,Canada,ON,Toronto
smithcj01,C.J.,Smith,L,1994.0,12.0,1.0,USA,IA,Des Moines
smithco01,Colin,Smith,C,1993.0,6.0,20.0,Canada,AB,Edmonton
smithcr01,Craig,Smith,C,1989.0,9.0,5.0,USA,WI,Madison
smithda02,Dan,Smith,D,1976.0,10.0,19.0,Canada,BC,Fernie
smithde02,Derek,Smith,C,1954.0,7.0,31.0,Canada,QC,Quebec City
smithde03,Derrick,Smith,L,1965.0,1.0,22.0,Canada,ON,Scarborough
smithde04,Dennis,Smith,D,1964.0,7.0,27.0,USA,MI,Livonia
smithde05,Derek,Smith,D,1984.0,10.0,13.0,Canada,ON,Belleville
smithde06,Devante,Smith-Pelly,R,1992.0,6.0,14.0,Canada,ON,Scarborough
smithdj01,D.J.,Smith,D,1977.0,5.0,13.0,Canada,ON,Windsor
smithdo03,Doug,Smith,C,1963.0,5.0,17.0,Canada,ON,Ottawa
